"city1","city2","nsmiles","passengers_sum","fare_mean","carrier_lg","fare_lg","carrier_low","fare_low","fare_other","port1_lat","port1_lon","port2_lat","port2_lon"
"Houston, TX","San Francisco, CA",1649,4840,249.385605371901,"UA",279.04630785124,"WN",214.930683884298,202.09160756047,29.9843998,-95.34140015,37.61899948,-122.375
"Houston, TX","Seattle, WA",1894,2895,241.944822107081,"UA",252.859067357513,"WN",228.530473229706,236.412675102851,29.9843998,-95.34140015,47.449001,-122.308998
"Houston, TX","St. Louis, MO",687,2135,180.487587822014,"WN",169.67906323185,"WN",169.67906323185,197.497742052443,29.9843998,-95.34140015,38.748697,-90.370003
"Houston, TX","Tampa, FL",787,2776,148.61644092219,"UA",160.077208213256,"WN",140.633580691643,131.285525105975,29.9843998,-95.34140015,27.97550011,-82.53320313
"Houston, TX","Tulsa, OK",453,1226,157.634029363785,"WN",155.350644371941,"WN",146.190048939641,180.651744260612,29.9843998,-95.34140015,36.03960037,-95.98459625
"Houston, TX","Washington, DC",1246,6897,207.833742206757,"WN",219.616439031463,"WN",164.657237929535,200.18353497215,29.9843998,-95.34140015,38.8521,-77.037697
"Indianapolis, IN","Las Vegas, NV",1590,2561,182.157212026552,"WN",217.820558375635,"G4",103.803873486919,166.196606073079,39.7173,-86.294403,36.08010101,-115.1520004
"Indianapolis, IN","Los Angeles, CA",1814,2434,239.125907970419,"AA",245.906581758422,"WN",232.074576828266,236.153606475885,39.7173,-86.294403,33.942501,-118.407997
"Indianapolis, IN","Miami, FL",1020,2762,158.029750181028,"WN",162.164840695148,"G4",101.777889210717,167.687453326175,39.7173,-86.294403,25.79319954,-80.29060364
"Indianapolis, IN","Minneapolis/St. Paul, MN",503,646,209.511857585139,"DL",220.334690402477,"SY",96.7095356037152,200.159433312393,39.7173,-86.294403,44.93450165,-93.05999756
"Indianapolis, IN","New York City, NY",701,2687,211.450323781169,"DL",220.324395236323,"AA",187.976590993673,221.673901845126,39.7173,-86.294403,40.639801,-73.7789
"Indianapolis, IN","Orlando, FL",829,3485,152.745566714491,"WN",160.504505021521,"NK",91.9973199426112,164.540553087723,39.7173,-86.294403,28.42939949,-81.30899811
"Indianapolis, IN","Philadelphia, PA",588,615,232.248536585366,"AA",234.954878048781,"UA",205.443902439024,211.7777603566,39.7173,-86.294403,39.87189865,-75.2410965
"Indianapolis, IN","Phoenix, AZ",1488,2116,236.310680529301,"WN",227.53595463138,"WN",225.352230623819,255.797966834189,39.7173,-86.294403,33.435302,-112.005905
"Indianapolis, IN","San Francisco, CA",1943,1113,289.958876909254,"WN",266.406397124888,"WN",264.593539982031,305.652865535334,39.7173,-86.294403,37.61899948,-122.375
"Indianapolis, IN","Sarasota/Bradenton, FL",876,643,141.11600311042,"WN",150.105412130638,"G4",98.9666874027994,217.15862372146,39.7173,-86.294403,27.395399,-82.554398
"Indianapolis, IN","Seattle, WA",1866,937,257.550885805763,"AS",260.11295624333,"AS",253.740853788687,253.692507049982,39.7173,-86.294403,47.449001,-122.308998
"Indianapolis, IN","Tampa, FL",840,3035,140.424991762768,"WN",153.014757825371,"G4",89.8168533772652,147.794982870467,39.7173,-86.294403,27.97550011,-82.53320313
"Indianapolis, IN","Washington, DC",516,1968,176.196163617886,"AA",176.891143292683,"WN",168.017545731707,184.962334050188,39.7173,-86.294403,38.8521,-77.037697
"Jackson, WY","New York City, NY",1925,317,359.31,"AA",312.91,"AA",312.91,416.204746215494,43.6072998,-110.737999,40.639801,-73.7789
"Jacksonville, FL","Las Vegas, NV",1965,532,291.77984962406,"AA",266.975263157895,"WN",233.032556390977,363.318437061226,30.49410057,-81.68789673,36.08010101,-115.1520004
"Jacksonville, FL","Los Angeles, CA",2153,1284,224.519517133956,"AA",203.841355140187,"B6",163.119641744548,284.109758521246,30.49410057,-81.68789673,33.942501,-118.407997
"Jacksonville, FL","Miami, FL",335,1215,129.319637860082,"AA",128.50178600823,"B6",112.428617283951,168.30925751711,30.49410057,-81.68789673,25.79319954,-80.29060364
"Jacksonville, FL","Nashville, TN",483,983,156.57510681587,"WN",146.245951169888,"WN",146.245951169888,194.836910945768,30.49410057,-81.68789673,36.12450027,-86.67819977
"Jacksonville, FL","New York City, NY",866.25,5146,163.193015934707,"UA",147.527252234745,"B6",146.530454722114,174.206446220667,30.49410057,-81.68789673,40.639801,-73.7789
"Jacksonville, FL","Philadelphia, PA",742,1172,186.485725255973,"AA",201.878208191126,"F9",86.8360153583618,201.108102058157,30.49410057,-81.68789673,39.87189865,-75.2410965
"Jacksonville, FL","Washington, DC",663,3332,167.24355942377,"WN",155.673895558223,"WN",155.673895558223,176.362841771702,30.49410057,-81.68789673,38.8521,-77.037697
"Kalispell, MT","Los Angeles, CA",1027,272,200.68,"DL",225.9,"AA",182.29,190.695315038419,48.3105011,-114.2559967,33.942501,-118.407997
"Kansas City, MO","Las Vegas, NV",1139,2620,185.055190839695,"WN",205.531305343511,"NK",107.307923664122,232.569376574111,39.2976,-94.713898,36.08010101,-115.1520004
"Kansas City, MO","Los Angeles, CA",1363,3192,195.824862155388,"WN",206.938834586466,"NK",109.431109022556,220.286906845985,39.2976,-94.713898,33.942501,-118.407997
"Kansas City, MO","Miami, FL",1251,1838,185.781186071817,"WN",181.429815016322,"WN",181.429815016322,191.462267184154,39.2976,-94.713898,25.79319954,-80.29060364
"Kansas City, MO","Minneapolis/St. Paul, MN",393,260,213.84,"DL",216.36,"WN",178.29,185.248571428571,39.2976,-94.713898,44.93450165,-93.05999756
"Kansas City, MO","Nashville, TN",491,1000,171.58333,"WN",167.98144,"WN",167.98144,201.809788189468,39.2976,-94.713898,36.12450027,-86.67819977
"Kansas City, MO","New York City, NY",1148,1986,231.424093655589,"DL",249.432880161128,"WN",209.339989929507,223.77452827041,39.2976,-94.713898,40.639801,-73.7789
"Kansas City, MO","Orlando, FL",1072,2726,164.173521643434,"WN",177.242017608217,"NK",87.5609757887014,201.375868723546,39.2976,-94.713898,28.42939949,-81.30899811
"Kansas City, MO","Philadelphia, PA",1038,538,270.271356877323,"AA",281.336579925651,"DL",247.755185873606,241.377049922959,39.2976,-94.713898,39.87189865,-75.2410965
"Kansas City, MO","Phoenix, AZ",1044,2543,219.374868265828,"WN",217.282331891467,"WN",216.295556429414,229.289348228879,39.2976,-94.713898,33.435302,-112.005905
"Kansas City, MO","Portland, OR",1482,289,237.91,"AS",253.84,"DL",217.26,228.994009193054,39.2976,-94.713898,45.58869934,-122.5979996
"Kansas City, MO","Salt Lake City, UT",920,550,221.905563636364,"DL",225.450018181818,"DL",222.8674,203.081749524084,39.2976,-94.713898,40.785749,-111.979746
"Kansas City, MO","San Diego, CA",1334,917,239.028582333697,"WN",236.300643402399,"WN",226.895299890949,245.175635621596,39.2976,-94.713898,32.73360062,-117.1900024
"Kansas City, MO","San Francisco, CA",1499,1195,258.31889539749,"WN",253.648535564854,"WN",246.660769874477,270.043303740684,39.2976,-94.713898,37.61899948,-122.375
"Kansas City, MO","Seattle, WA",1489,1328,211.003381024096,"AS",203.556280120482,"AS",203.556280120482,228.640476883685,39.2976,-94.713898,47.449001,-122.308998
"Kansas City, MO","Tampa, FL",1048,1618,181.185500618047,"WN",194.397589616811,"G4",87.7768108776267,196.901534349412,39.2976,-94.713898,27.97550011,-82.53320313
"Kansas City, MO","Washington, DC",967,2129,205.541935180836,"WN",195.999558478159,"WN",195.999558478159,215.476671289171,39.2976,-94.713898,38.8521,-77.037697
"Key West, FL","New York City, NY",1233.75,1475,215.087810169492,"UA",222.478230508475,"UA",194.718372881356,216.048252674727,24.556101,-81.759598,40.639801,-73.7789
"Knoxville, TN","Miami, FL",724,584,149.220273972603,"G4",96.1187671232877,"G4",96.1187671232877,219.150588711974,35.811001,-83.994003,25.79319954,-80.29060364
"Knoxville, TN","New York City, NY",684,296,208.11,"DL",252.95,"G4",104.12,226.367807926829,35.811001,-83.994003,40.639801,-73.7789
"Las Vegas, NV","Los Angeles, CA",236,15680,118.535533163265,"WN",119.874197704082,"NK",113.056223214286,116.934132527411,36.08010101,-115.1520004,33.942501,-118.407997
"Las Vegas, NV","Louisville, KY",1624,953,196.392098635887,"WN",228.948478488982,"NK",97.0034837355719,234.513452257047,36.08010101,-115.1520004,38.22800064,-85.66369629
"Las Vegas, NV","Memphis, TN",1416,1292,193.123049535604,"G4",124.499984520124,"G4",120.293041795666,246.209219255915,36.08010101,-115.1520004,35.04240036,-89.97669983
"Las Vegas, NV","Miami, FL",2174,6244,196.031686418962,"AA",244.822548046124,"NK",108.924927930814,177.924853989613,36.08010101,-115.1520004,25.79319954,-80.29060364
"Las Vegas, NV","Milwaukee, WI",1524,2108,187.205355787476,"WN",207.411712523719,"F9",97.7502561669829,195.723740567857,36.08010101,-115.1520004,42.94720078,-87.89659882
"Las Vegas, NV","Minneapolis/St. Paul, MN",1299,6252,145.225215930902,"DL",167.008056621881,"SY",114.504438579655,116.926546017472,36.08010101,-115.1520004,44.93450165,-93.05999756
"Las Vegas, NV","Mission/McAllen/Edinburg, TX",1210,938,145.086289978678,"G4",130.430607675906,"G4",130.430607675906,261.816069011392,36.08010101,-115.1520004,26.176141,-98.237965
"Las Vegas, NV","Nashville, TN",1587,2471,209.671756373938,"WN",225.295366248482,"F9",107.629894779442,218.184510303254,36.08010101,-115.1520004,36.12450027,-86.67819977
"Las Vegas, NV","New Orleans, LA",1500,1754,188.565490307868,"WN",218.901835803877,"NK",115.693523375143,235.398271330107,36.08010101,-115.1520004,29.99340057,-90.25800323
"Las Vegas, NV","New York City, NY",2282,11742,256.868085505025,"UA",257.679288877534,"UA",247.853885198433,243.785265127817,36.08010101,-115.1520004,40.639801,-73.7789
"Las Vegas, NV","Oklahoma City, OK",986,1172,183.595281569966,"WN",200.270853242321,"G4",98.9838395904437,184.854543616917,36.08010101,-115.1520004,35.393101,-97.6007
"Las Vegas, NV","Orlando, FL",2039,3785,193.451373844122,"NK",158.14636988111,"NK",106.923587846764,234.904049999908,36.08010101,-115.1520004,28.42939949,-81.30899811
"Las Vegas, NV","Philadelphia, PA",2176,3955,219.455400758534,"AA",256.644548672566,"WN",112.781769911504,188.491554224685,36.08010101,-115.1520004,39.87189865,-75.2410965
"Las Vegas, NV","Phoenix, AZ",276,4419,133.3068477031,"WN",136.607639737497,"WN",136.258176057932,116.6212476453,36.08010101,-115.1520004,33.435302,-112.005905
"Las Vegas, NV","Pittsburgh, PA",1910,1725,223.14507826087,"WN",251.521455072464,"NK",127.027055072464,271.275215617022,36.08010101,-115.1520004,40.49150085,-80.23290253
"Las Vegas, NV","Portland, OR",763,5069,155.247025054251,"AS",178.69565989347,"NK",105.856573288617,151.827722514404,36.08010101,-115.1520004,45.58869934,-122.5979996
"Las Vegas, NV","Raleigh/Durham, NC",2026,2470,188.176295546559,"AA",217.170085020243,"F9",107.540218623482,198.77934673341,36.08010101,-115.1520004,35.87760162,-78.78749847
"Las Vegas, NV","Richmond, VA",2086,942,223.33923566879,"AA",207.999002123142,"B6",157.717929936306,253.875352182846,36.08010101,-115.1520004,37.50519943,-77.31970215
"Las Vegas, NV","Sacramento, CA",397,4416,138.126265851449,"WN",146.413722826087,"NK",98.8310892210145,114.899504574486,36.08010101,-115.1520004,38.69540024,-121.5910034
"Las Vegas, NV","Salt Lake City, UT",368,3286,134.784659160073,"DL",148.925541692027,"WN",117.908746195983,95.800408409,36.08010101,-115.1520004,40.785749,-111.979746
"Las Vegas, NV","San Antonio, TX",1069,3058,187.477132112492,"WN",210.953518639634,"F9",98.3625049051668,184.257109438979,36.08010101,-115.1520004,29.533701,-98.469803
"Las Vegas, NV","San Diego, CA",258,3665,133.171369713506,"WN",144.98329058663,"F9",88.5113697135061,97.5709437653179,36.08010101,-115.1520004,32.73360062,-117.1900024
"Las Vegas, NV","San Francisco, CA",414,13618,142.055693200176,"WN",143.364339110001,"WN",142.616594947863,135.118940016981,36.08010101,-115.1520004,37.61899948,-122.375
"Las Vegas, NV","Seattle, WA",867,9626,140.976010804072,"AS",150.173129025556,"DL",123.099636401413,129.811275200482,36.08010101,-115.1520004,47.449001,-122.308998
"Las Vegas, NV","Spokane, WA",806,1494,158.201887550201,"WN",156.739578313253,"WN",156.739578313253,158.978822887751,36.08010101,-115.1520004,47.6199,-117.533997
"Las Vegas, NV","St. Louis, MO",1371,2774,182.047307137707,"WN",206.971542898342,"F9",90.8717159336698,181.551456236315,36.08010101,-115.1520004,38.748697,-90.370003
"Las Vegas, NV","Tampa, FL",1984,2754,196.90315177923,"WN",231.915744371823,"F9",96.3904429920116,204.381833283684,36.08010101,-115.1520004,27.97550011,-82.53320313
"Las Vegas, NV","Tucson, AZ",365,519,151.303217726397,"WN",152.466820809249,"F9",75.5328516377649,171.078124616764,36.08010101,-115.1520004,32.115004,-110.938053
"Las Vegas, NV","Tulsa, OK",1076,776,191.51699742268,"WN",206.553737113402,"G4",97.5511211340206,241.428978796673,36.08010101,-115.1520004,36.03960037,-95.98459625
"Las Vegas, NV","Washington, DC",2106,6702,250.105807221725,"WN",241.590120859445,"NK",131.439467323187,278.824755349487,36.08010101,-115.1520004,38.8521,-77.037697
"Los Angeles, CA","Louisville, KY",1843,637,232.862150706436,"NK",96.4791522762951,"NK",96.4791522762951,319.656822615148,33.942501,-118.407997,38.22800064,-85.66369629
"Los Angeles, CA","Medford, OR",659,533,166.103339587242,"AS",172.24,"G4",91.9253095684803,192.179889794286,33.942501,-118.407997,42.37419891,-122.8730011
"Los Angeles, CA","Memphis, TN",1619,1572,226.378517811705,"G4",172.321272264631,"G4",112.073053435115,267.675373430921,33.942501,-118.407997,35.04240036,-89.97669983
"Los Angeles, CA","Miami, FL",2343,14156,234.445541819723,"AA",244.734106385985,"AA",235.518308844306,203.873563734043,33.942501,-118.407997,25.79319954,-80.29060364
"Los Angeles, CA","Milwaukee, WI",1756,1263,224.693032462391,"WN",235.550411718131,"WN",133.098693586698,275.71906769964,33.942501,-118.407997,42.94720078,-87.89659882
"Los Angeles, CA","Minneapolis/St. Paul, MN",1535,6252,184.793325335892,"DL",224.033782789507,"SY",118.281588291747,174.472296272083,33.942501,-118.407997,44.93450165,-93.05999756
"Los Angeles, CA","Nashville, TN",1797,6430,203.205936236392,"WN",200.122779160187,"WN",199.573234836703,204.524078361726,33.942501,-118.407997,36.12450027,-86.67819977
"Los Angeles, CA","New Orleans, LA",1670,3781,211.62123247818,"DL",246.215384818831,"NK",120.110886008992,206.0775410495,33.942501,-118.407997,29.99340057,-90.25800323
"Los Angeles, CA","New York City, NY",2510,33868,332.254056041101,"B6",315.002607771348,"AA",306.265206389512,327.458500582206,33.942501,-118.407997,40.639801,-73.7789
"Los Angeles, CA","Norfolk, VA",2371,961,318.448990634755,"AA",314.989927159209,"UA",282.020967741935,335.068931019967,33.942501,-118.407997,36.8946,-76.201202
"Los Angeles, CA","Oklahoma City, OK",1187,1337,237.755041136874,"AA",259.706783844428,"WN",219.715878833209,213.989920941586,33.942501,-118.407997,35.393101,-97.6007
"Los Angeles, CA","Orlando, FL",2218,9624,187.154913757273,"DL",206.452058395677,"UA",179.279928304239,171.088623829589,33.942501,-118.407997,28.42939949,-81.30899811
"Los Angeles, CA","Philadelphia, PA",2402,6323,263.918614581686,"AA",271.681950023723,"NK",137.303702356476,266.661584275185,33.942501,-118.407997,39.87189865,-75.2410965
"Los Angeles, CA","Phoenix, AZ",370,13636,118.427745673218,"WN",112.625506013494,"WN",112.625506013494,124.862743337404,33.942501,-118.407997,33.435302,-112.005905
"Los Angeles, CA","Pittsburgh, PA",2136,1746,276.08881443299,"AA",247.077371134021,"NK",133.340624284078,313.110741251225,33.942501,-118.407997,40.49150085,-80.23290253
"Los Angeles, CA","Portland, OR",859,10890,176.316567493113,"AS",172.219808999082,"WN",166.591601469238,186.739910143513,33.942501,-118.407997,45.58869934,-122.5979996
"Los Angeles, CA","Raleigh/Durham, NC",2239,3355,233.269564828614,"DL",253.335681073025,"B6",188.956479880775,218.565412022782,33.942501,-118.407997,35.87760162,-78.78749847
"Los Angeles, CA","Richmond, VA",2305,1112,243.381456834532,"AA",245.430260791367,"B6",176.939847122302,284.443155322537,33.942501,-118.407997,37.50519943,-77.31970215
"Los Angeles, CA","Sacramento, CA",404,12519,130.306276060388,"WN",128.777143541816,"WN",113.782389168464,141.155926964148,33.942501,-118.407997,38.69540024,-121.5910034
"Los Angeles, CA","Salt Lake City, UT",590,11183,150.079301618528,"DL",162.27670571403,"B6",123.20985871412,124.764555522636,33.942501,-118.407997,40.785749,-111.979746
"Los Angeles, CA","San Antonio, TX",1211,3250,187.323470769231,"WN",188.778270769231,"WN",179.099144615385,190.249816402751,33.942501,-118.407997,29.533701,-98.469803
"Los Angeles, CA","San Francisco, CA",372,35228,132.722653287158,"WN",129.311028443284,"WN",128.090496480073,138.171538434272,33.942501,-118.407997,37.61899948,-122.375
"Los Angeles, CA","Santa Rosa, CA",433,1113,152.802012578616,"AS",155.42953279425,"AS",121.908598382749,177.806153846153,33.942501,-118.407997,38.50899887,-122.8130035
"Los Angeles, CA","Seattle, WA",978,21677,149.602459288647,"AS",147.561277390783,"AS",147.561277390783,147.831806136983,33.942501,-118.407997,47.449001,-122.308998
"Los Angeles, CA","Spokane, WA",962,2522,170.625122918319,"AS",169.315015860428,"WN",155.242799365583,181.866008812127,33.942501,-118.407997,47.6199,-117.533997
"Los Angeles, CA","St. Louis, MO",1592,3241,205.988056155508,"WN",204.027624190065,"WN",204.027624190065,213.069187441726,33.942501,-118.407997,38.748697,-90.370003
"Los Angeles, CA","Tampa, FL",2158,3001,269.034108630457,"DL",309.270249916694,"WN",223.551396201266,239.656293986494,33.942501,-118.407997,27.97550011,-82.53320313
"Los Angeles, CA","Tucson, AZ",453,1369,152.333856829803,"DL",161.329715120526,"WN",131.428495252009,162.12190384817,33.942501,-118.407997,32.115004,-110.938053
"Los Angeles, CA","Tulsa, OK",1283,1159,211.077549611734,"AA",245.741078515962,"G4",101.773140638481,226.912069603375,33.942501,-118.407997,36.03960037,-95.98459625
"Los Angeles, CA","Washington, DC",2329,13750,255.597139636364,"UA",277.020090181818,"WN",228.640640727273,241.578255972785,33.942501,-118.407997,38.8521,-77.037697
"Louisville, KY","Miami, FL",910,922,163.09114967462,"AA",192.704295010846,"G4",90.9551843817787,165.797236052421,38.22800064,-85.66369629,25.79319954,-80.29060364
"Louisville, KY","New York City, NY",699,859,196.424866123399,"DL",206.19980209546,"AA",185.783504074505,194.805294238537,38.22800064,-85.66369629,40.639801,-73.7789
"Louisville, KY","Orlando, FL",719,1126,153.635559502664,"WN",151.398481349911,"WN",105.271403197158,187.256896071487,38.22800064,-85.66369629,28.42939949,-81.30899811
"Louisville, KY","Tampa, FL",729,1067,133.111808809747,"WN",137.46328022493,"G4",82.9346298031865,162.686599797383,38.22800064,-85.66369629,27.97550011,-82.53320313
"Louisville, KY","Washington, DC",495,1300,158.343153846154,"WN",137.690430769231,"WN",137.690430769231,177.332282825319,38.22800064,-85.66369629,38.8521,-77.037697
"Madison, WI","New York City, NY",850,337,266.49,"DL",279.16,"UA",245.26,263.771531007752,43.1399,-89.337502,40.639801,-73.7789
"Martha's Vineyard, MA","New York City, NY",192,337,166.95,"B6",165.22,"B6",165.22,174.863255295429,41.39310074,-70.61430359,40.639801,-73.7789
"Memphis, TN","Miami, FL",859,1469,178.16322668482,"AA",188.288352620831,"G4",109.758727025187,202.514610229177,35.04240036,-89.97669983,25.79319954,-80.29060364
"Memphis, TN","New York City, NY",1002,1134,240.962477954145,"AA",242.148395061728,"AA",217.040035273369,256.141967093708,35.04240036,-89.97669983,40.639801,-73.7789
"Memphis, TN","Orlando, FL",684,1657,158.886095353048,"WN",150.093077851539,"WN",108.937073023536,186.382847608433,35.04240036,-89.97669983,28.42939949,-81.30899811
"Memphis, TN","Washington, DC",787,1097,205.513345487694,"AA",208.724931631723,"WN",178.047921604376,228.194911786009,35.04240036,-89.97669983,38.8521,-77.037697
"Miami, FL","Milwaukee, WI",1258,931,172.09395273899,"WN",159.824543501611,"WN",159.824543501611,187.833952568543,25.79319954,-80.29060364,42.94720078,-87.89659882
"Miami, FL","Minneapolis/St. Paul, MN",1501,4118,155.221420592521,"DL",166.959572608062,"SY",109.342268091306,143.438556546161,25.79319954,-80.29060364,44.93450165,-93.05999756
"Miami, FL","Nashville, TN",806,4524,133.064036251105,"WN",128.417190539346,"WN",128.417190539346,137.155386966282,25.79319954,-80.29060364,36.12450027,-86.67819977
"Miami, FL","New Orleans, LA",675,3457,135.297058142898,"AA",146.141608330923,"NK",107.459916112236,131.691261477674,25.79319954,-80.29060364,29.99340057,-90.25800323
"Miami, FL","New York City, NY",1139,54581,156.216631245305,"B6",146.053153661531,"B6",146.053153661531,160.470923430573,25.79319954,-80.29060364,40.639801,-73.7789
"Miami, FL","Norfolk, VA",812,954,192.19748427673,"AA",214.855157232704,"G4",97.8227672955975,200.215151247886,25.79319954,-80.29060364,36.8946,-76.201202
"Miami, FL","Orlando, FL",192,1516,120.681556728232,"AA",126.20580474934,"NK",86.0613720316623,113.205001954981,25.79319954,-80.29060364,28.42939949,-81.30899811
"Miami, FL","Philadelphia, PA",1013,8720,148.97607912844,"AA",159.56503440367,"NK",95.7472694954128,127.410249008092,25.79319954,-80.29060364,39.87189865,-75.2410965
"Miami, FL","Phoenix, AZ",1972,3722,221.266305749597,"AA",238.704629231596,"B6",178.396222461042,205.64211699807,25.79319954,-80.29060364,33.435302,-112.005905
"Miami, FL","Pittsburgh, PA",1013,2578,148.215283165244,"AA",155.434173778123,"NK",112.663910007758,157.124368227274,25.79319954,-80.29060364,40.49150085,-80.23290253
"Miami, FL","Portland, OR",2700,958,243.652651356994,"DL",261.959801670146,"B6",196.19614822547,246.075748117769,25.79319954,-80.29060364,45.58869934,-122.5979996
"Miami, FL","Raleigh/Durham, NC",700,3995,132.270663329161,"AA",135.654220275344,"B6",113.445969962453,132.665279188744,25.79319954,-80.29060364,35.87760162,-78.78749847
"Miami, FL","Richmond, VA",825,1757,144.728099032442,"B6",153.225287421742,"NK",98.0428002276608,151.473148753909,25.79319954,-80.29060364,37.50519943,-77.31970215
"Miami, FL","Salt Lake City, UT",2088,2484,228.756457326892,"DL",250.604420289855,"B6",185.098788244766,218.093663573786,25.79319954,-80.29060364,40.785749,-111.979746
"Miami, FL","San Antonio, TX",1145,1344,190.709650297619,"AA",205.231063988095,"WN",160.65853422619,206.451718485766,25.79319954,-80.29060364,29.533701,-98.469803
"Miami, FL","San Diego, CA",2269,2090,240.920511961722,"AA",264.325009569378,"WN",183.783119617225,235.081081920479,25.79319954,-80.29060364,32.73360062,-117.1900024
"Miami, FL","San Francisco, CA",2585,5546,288.105479624955,"AA",281.101509195817,"AS",278.928353768482,286.930215182823,25.79319954,-80.29060364,37.61899948,-122.375
"Miami, FL","Seattle, WA",2724,2836,230.255116361072,"AS",237.215303244006,"AA",224.565278561354,223.966168247984,25.79319954,-80.29060364,47.449001,-122.308998
"Miami, FL","St. Louis, MO",1068,2607,171.454883007288,"WN",173.692086689682,"AA",170.176194859992,161.317533692321,25.79319954,-80.29060364,38.748697,-90.370003
"Miami, FL","Tallahassee, FL",402,293,202.63,"AA",208.1,"AA",208.1,187.045342571209,25.79319954,-80.29060364,30.3965,-84.350304
"Miami, FL","Tampa, FL",204,2202,122.686285195277,"AA",126.247484105359,"NK",117.30204359673,110.465668079395,25.79319954,-80.29060364,27.97550011,-82.53320313
"Miami, FL","Washington, DC",946,15765,162.091007928957,"WN",157.724785283857,"NK",139.565388518871,169.473386280903,25.79319954,-80.29060364,38.8521,-77.037697
"Milwaukee, WI","Nashville, TN",475,286,158.64,"WN",152.14,"WN",152.14,193.488600508906,42.94720078,-87.89659882,36.12450027,-86.67819977
"Milwaukee, WI","New York City, NY",777,1053,233.554434947768,"DL",218.034273504273,"UA",196.681452991453,240.477930641006,42.94720078,-87.89659882,40.639801,-73.7789
"Milwaukee, WI","Orlando, FL",1066,2752,160.808895348837,"WN",168.19539244186,"F9",92.4223110465116,189.133409692048,42.94720078,-87.89659882,28.42939949,-81.30899811
"Milwaukee, WI","Phoenix, AZ",1460,2485,213.584249496982,"WN",210.057352112676,"WN",210.057352112676,224.162725227707,42.94720078,-87.89659882,33.435302,-112.005905
"Milwaukee, WI","San Francisco, CA",1845,252,284.94,"WN",266.83,"WN",266.83,302.956072212248,42.94720078,-87.89659882,37.61899948,-122.375
"Milwaukee, WI","Seattle, WA",1694,308,243.76,"AS",244.85,"AS",244.85,241.542961165049,42.94720078,-87.89659882,47.449001,-122.308998
"Milwaukee, WI","Tampa, FL",1075,1519,166.036227781435,"WN",165.078986175115,"F9",102.59301514154,200.534423272323,42.94720078,-87.89659882,27.97550011,-82.53320313
"Milwaukee, WI","Washington, DC",641,1411,170.429142452162,"WN",163.475768958186,"WN",163.157328136074,199.172227885192,42.94720078,-87.89659882,38.8521,-77.037697
"Minneapolis/St. Paul, MN","Nashville, TN",695,2013,167.073805265772,"DL",193.87607550919,"SY",120.747138599106,142.234147402269,44.93450165,-93.05999756,36.12450027,-86.67819977
"Minneapolis/St. Paul, MN","New Orleans, LA",1039,255,217.47,"DL",252.36,"SY",117.2,185.116934366082,44.93450165,-93.05999756,29.99340057,-90.25800323
"Minneapolis/St. Paul, MN","New York City, NY",1057,5064,223.253360979463,"DL",239.748256319115,"UA",156.943258293839,195.419365733327,44.93450165,-93.05999756,40.639801,-73.7789
"Minneapolis/St. Paul, MN","Orlando, FL",1310,6076,143.165036208032,"DL",165.508889071758,"WN",109.649542462146,116.322260546907,44.93450165,-93.05999756,28.42939949,-81.30899811
"Minneapolis/St. Paul, MN","Palm Springs, CA",1454,268,215.17,"SY",157.4,"SY",157.4,321.706029579067,44.93450165,-93.05999756,33.8297,-116.507004
"Minneapolis/St. Paul, MN","Philadelphia, PA",980,1607,212.429713752334,"DL",229.097255756067,"SY",152.816975731176,211.267646125907,44.93450165,-93.05999756,39.87189865,-75.2410965
"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,8455,148.685376700177,"DL",163.590165582496,"SY",118.035258426966,138.836359298323,44.93450165,-93.05999756,33.435302,-112.005905
"Minneapolis/St. Paul, MN","Portland, OR",1426,2044,193.274026418787,"DL",222.500782778865,"SY",134.676257338552,194.937080357543,44.93450165,-93.05999756,45.58869934,-122.5979996
"Minneapolis/St. Paul, MN","Raleigh/Durham, NC",980,1160,187.087982758621,"DL",199.348663793103,"SY",89.7912327586207,184.559211896281,44.93450165,-93.05999756,35.87760162,-78.78749847
"Minneapolis/St. Paul, MN","Sacramento, CA",1517,846,263.492659574468,"DL",276.251820330969,"WN",166.203392434988,236.487040122985,44.93450165,-93.05999756,38.69540024,-121.5910034
"Minneapolis/St. Paul, MN","Salt Lake City, UT",991,1167,262.168371893745,"DL",272.207592116538,"F9",163.553333333333,200.272267468936,44.93450165,-93.05999756,40.785749,-111.979746
"Minneapolis/St. Paul, MN","San Antonio, TX",1097,613,183.760375203915,"DL",205.543654159869,"SY",97.7388743882545,199.839248453648,44.93450165,-93.05999756,29.533701,-98.469803
"Minneapolis/St. Paul, MN","San Diego, CA",1532,2715,190.375068139963,"DL",208.86567587477,"SY",128.932018416206,186.810957056894,44.93450165,-93.05999756,32.73360062,-117.1900024
"Minneapolis/St. Paul, MN","San Francisco, CA",1589,3577,228.42357562203,"DL",260.526058149287,"WN",153.60051439754,216.824781816218,44.93450165,-93.05999756,37.61899948,-122.375
"Minneapolis/St. Paul, MN","Sarasota/Bradenton, FL",1342,268,163.08,"DL",217,"SY",110.5,138.152414486922,44.93450165,-93.05999756,27.395399,-82.554398
"Minneapolis/St. Paul, MN","Seattle, WA",1399,3622,181.529099944782,"DL",205.420207067918,"AS",132.519177250138,163.361093547405,44.93450165,-93.05999756,47.449001,-122.308998
